CC23C233-B202-46F7-817E-67C8D5EB5197	LACM-14644	ユー&アイ【アディ盤】	1	2017-08-02 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
897D7FFB-DD77-4486-B416-7982C0A2FDBB	LACA-15543	起動 〜Start Up!〜【通常盤】	1	2016-05-18 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
25B83B75-E59F-423F-98DB-7B880C973F66	LACM-14889	ダイスキ。【彩香盤】	7	2019-08-06 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
08BFDC3C-41DB-42CE-9E58-7FFFB543E291		彩-irodori- 通常盤 Disc 2	1	2025-08-06 00:00:00.000	11D5B820-CE85-4B25-BD84-609E10786185	2025-06-11 00:00:00.000	2025-06-11 23:17:55.910
26BA84BC-4816-4C94-AD98-8C41741E1FE1	LACM-14265	YES!!【さばげぶっ！盤】	1	2014-08-06 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
E5111915-4114-40BB-BEF1-97118926A9CC	LACM-24247	Be My Friend!!!【彩香盤】	7	2022-04-27 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:28.000	2025-01-29 23:31:28.000
DA641459-9187-48E3-A6D5-988A98C0CC8A	LACA-15924	Lumière	1	2021-12-22 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
D27B5324-5BD8-4E8C-9A73-AF5E2B886EAF	LACM-14428	ヒトツニナリタイ【彩香盤】	6	2015-12-09 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:28.000	2025-01-29 23:31:28.000
86BCE9AB-016E-4A14-9751-B220A93971EB	LACM-14314	ENERGY☆SMILE【通常盤】	1	2015-02-25 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:28.000	2025-01-29 23:31:28.000
234A2BE6-7900-433B-9367-B45B14ECADD9	LACM-14739	NOISY LOVE POWER☆【さき盤】	1	2018-04-18 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
D1C05D76-B461-47F5-8B0B-B4CF8148C9B6	LACA-35544	起動 〜Start Up!〜【DVD付限定盤】	6	2016-05-18 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
37F31F57-8E97-4694-8AE6-B642D522AF9C	LACA-15719	PROGRESS【通常盤】	1	2018-05-23 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:28.000	2025-01-29 23:31:28.000
1B11F68F-5FBA-4F10-9523-BBA3121802B1	dummy	変革Delight	5	2024-08-06 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:28.000	2025-01-29 23:31:28.000
A1C8BC4B-AAD5-4DD6-9B18-BDD684FFCE88	LACA-15949	Étoile	1	2022-04-27 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:28.000	2025-01-29 23:31:28.000
2BB94E47-84DC-48B2-8B5F-C198E95E85FC	LACM-14814	ハイライト【彩香盤】	7	2018-11-21 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
ED6991A1-7877-454D-B258-C86A475CB516	LACM-14643	ユー&アイ【彩香盤】	6	2017-08-02 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:28.000	2025-01-29 23:31:28.000
3704E985-292B-4D5E-B645-CED8340BD4EF		彩-irodori- 完全生産限定盤 Disc 1	1	2025-08-06 00:00:00.000	11D5B820-CE85-4B25-BD84-609E10786185	2025-05-25 22:47:28.477	2025-05-25 22:47:28.477
C12309AF-AD9D-4A9C-87AA-D5F8FA1F4971	LACM-24073	犬と猫と彩香【彩香盤】	7	2021-01-13 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
0969EE82-43D5-4012-B136-DA5010A899CA	LACM-24074	犬と猫と彩香【犬と猫盤】	1	2021-01-13 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:28.000	2025-01-29 23:31:28.000
44CE660E-E996-482B-8C16-EDD494AD8EA9	LACM-14417	おしえてブルースカイ【彩香盤】	6	2015-11-11 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
DF768019-D0E7-4594-A22C-F0D2E1BD07B2	LACM-24248	Be My Friend!!!【シルフィー盤】	1	2022-04-27 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:23.000	2025-01-29 23:31:23.000
BC1C3CCE-0944-4EAB-9EC6-F5E465654763	LACM-14562	ワガママMIRROR HEART【彩香盤】	6	2017-01-18 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:28.000	2025-01-29 23:31:28.000
77C27CEB-5198-41E7-937C-FC503BAFFA2C	LACA-35850	WINGS【初回限定盤】	7	2020-12-16 00:00:00.000	FA906F82-A258-43C7-9CAB-0EEB772F2979	2025-01-29 23:31:28.000	2025-01-29 23:31:28.000
F6C0D983-7E4E-4599-B812-FEA1EF936033	dummy	Connect	4	2022-11-21 00:00:00.000		2025-05-05 00:00:00.000	2025-05-05 00:00:00.000
