75430FE9-10BE-498F-BBE4-190187204B58	大橋彩香 変革Delight/美味しいセレナーデNEMOアルバム発売記念イベント【東京会場】①	タワーレコード渋谷店B1F CUTUP STUDIO	2024-10-05 12:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
49CB48F8-FCFC-4AF5-A2FC-1A54346CEC0E	THE PLAYLIST 歌FES 2021 ～Vol.1 HISTORY～	中野サンプラザホール(閉館)	2022-02-11 16:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
C6CD1B2E-E47B-497E-8868-219984108974	世界コスプレサミット 前夜祭 NAGOYAアニソンフェス2014	岡谷鋼機名古屋公会堂(名古屋市公会堂)	2014-08-01 18:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
B76855D4-477B-43F5-ABE9-24D564517222	大橋彩香 バースデーイベント ～はっしーバースデー2017～	EXシアター六本木(EX THEATER ROPPONGI)	2017-09-24 17:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
5A7F77B2-6544-4673-A225-278F03EBBADE	大橋彩香 デビューシングル「YES!!」発売記念イベント 未来研究所ファンシアター（トーク＆ライブ）	バンダイナムコ未来研究所(旧本社)(閉館)	2014-08-02 15:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
6E3C6DCF-2F80-4360-8FC6-281824E402A0	TVアニメ「政宗くんのリベンジ」OP主題歌「ワガママMIRROR HEART」発売記念イベント 1回目	SYDホール	2017-01-22 13:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
754C6F84-D8DF-4AB0-9614-28A3A4298C4F	Animelo Summer Live 2016 刻-TOKI- 2日目	さいたまスーパーアリーナ	2016-08-27 16:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
CB50CB40-376F-4847-B471-29242556FC47	大橋彩香 クリスマスイベント？ ～少し早いですが、あやかとメリークリスマス～	イイノホール	2022-12-11 18:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
58936F78-97CF-4945-93DC-29F403D395DD	大橋彩香 9thシングル「ダイスキ。」発売記念＆アーティストデビュー5周年記念ハイタッチ会 AKIHABARAゲーマーズ本店 第二回	ゲーマーズ本店	2019-08-24 19:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
CB9D4504-B5A5-4453-B509-2A489D6DAA7F	 メメントモリ 1st Live ～The Singing of Laments～	東京ガーデンシアター	2025-10-25 17:00:00.000	2025-11-09 19:24:07.817	2025-11-09 20:27:36.097
4720C58E-9319-49AD-AD6F-2C6D8DE46FB2	リスアニ!LIVE TAIWAN [SUNDAY STAGE]	台北國際會議中心 (TICC / Taipei International Convention Center)	2016-12-04 16:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
670991C1-9814-4E89-85A7-2D3B43B7D146	麽多动漫音乐节(MOTTO ANISONG FESTIVAL)2017	广州体育馆(広州体育館)	2017-07-30 16:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
58EC9ACB-3334-480C-8F57-2E37B2FC9D22	大橋彩香 変革Delight/美味しいセレナーデNEMOアルバム発売記念イベント【愛知会場】①	イオンモール東浦 2Fイオンホール	2024-09-23 13:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
ADF7A6A8-3203-42CF-B513-2FA20560AB29	animeloLIVE! presents アニソンCLUB! VOL.02【夜の部】	ディファ有明	2016-07-02 19:00:00.000	2025-10-07 00:56:18.647	2025-10-23 01:07:51.727
4F8DE967-D44B-4CE5-AD94-30EBE0E752C5	大橋彩香 1stワンマンライブTOUR2017「OVERSTEP!!」 東京	豊洲PIT	2017-03-05 17:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
732D4E9F-B834-4808-8B25-3304549B0307	Anisong Ichiban!! presented by HoriPro featuring JAPAN POP CULTURE CARNIVAL 2015 IN MATSUDO	森のホール21(松戸市文化会館)	2015-10-10 17:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
28AD4EDA-AFA5-4428-8C83-33184EFB91B2	「政宗くんのリベンジR」スペシャルイベント「～政宗くんと食欲の愛姫 ディナータイム～」（夜の部）	幕張国際研修センター 4Fシンポジウムホール	2024-01-20 18:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
388D8D7A-1139-4ABF-A6E7-33DF39FCF811	大橋彩香 9thシングル「ダイスキ。」発売記念＆アーティストデビュー5周年記念ハイタッチ会 アニメイト大阪日本橋5Fイベントホール	アニメイト大阪日本橋 5Fイベントホール	2019-08-23 19:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
3ED7EC37-B4FC-4EBF-8196-33FA4216C78D	ANIMAX MUSIX 2017 OSAKA	大阪城ホール	2017-01-14 14:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
E3018B17-02E0-407E-8A30-39A5A5656EC1	Anisong Ichiban!! presented by HoriPro featuring JAPAN POP CULTURE CARNIVAL 2017 IN MATSUDO	森のホール21(松戸市文化会館)	2017-10-22 17:00:00.000	2025-02-11 21:48:30.940	2025-10-19 00:57:12.993
